quarter,money_drechsel,money_aruobadrechsel,money_bauerswanson,money_boehmkroner,money_bundickhs_level,money_bundickhs_slope,money_burogerswu,money_gertlerkaradi,money_jarocinski_FFR,money_jarocinski_FG,money_jarocinski_Info,money_jarocinski_LSAP,money_jarocinskikaradi_cbi,money_jarocinskikaradi_mp,money_mirandaagrippinoricco,money_romerromer,money_swanson_FFR,money_swanson_FG,money_swanson_LSAP,govs_benzeevpappa,govs_fieldhousemertens24_def,govs_fieldhousemertens24_nondef,govs_fisherpeters,govs_ramey_news,govs_fieldhousemertens21,govs_romer16_ssperm,govs_romer16_sstemp,oil_killian,oil_baumeisterhamilton19_dcons,oil_baumeisterhamilton19_dinv,oil_baumeisterhamilton19_supply,oil_kanzig21,other_chahrourjurado22,other_adamsbarrett24,other_kimmatthesphan24,other_pifferpodstawski18,tax_leeperetal,tax_liebetal,tax_mertensrav_news,tax_mertensrav_surp,tax_phillot_02y,tax_phillot_05y,tax_phillot_10y,tax_phillot_30y,tech_barskysims,tech_benzeevkhan_ist,tech_benzeevkhan_ist_news,tech_benzeevkhan_tfp,tech_fernald,tech_mahhb
2012q1,.104378469483036,0,-.0551053123176687,1.353853033993851,.0321671199053526,.0051565889734775,-.093475591391325,0,.0096299999859184,-.3618000000715256,.2828299999237061,-.6966700553894043,.0144393602386117,-.0243537800852209,0,0,.2815,-.2821,.3024,0,0,0,0,0,0,0,0,0,-1.60095029640254,2.629532210573739,-.2858339988999421,.8845148790226737,2.915742874145508,.9659005794674158,2.525513277324014,0,0,0,0,0,.0130282118916512,2.618825303390622,4.525817394256592,5.974230214953423,0,-.209624184196474,-.992010884991151,.179130000611485,3.482689207695477,-3.5848716
2012q2,.0849880150265768,0,.0238766319985892,1.294323193805644,.0242693927139044,-.0015639193006791,.0105468314141035,.0036666,.0562099993112497,.5639200210571289,.0350599959492683,-.5614399909973145,.0054857302457094,.0107197002507746,0,0,.392,.4006,.4033,0,0,0,0,0,0,0,0,0,-5.04457105346202,.1608824668847835,2.692634730087567,-.5709737247941663,-.9715386629104614,-1.776489317417145,-1.401745237776357,0,0,0,0,0,-.3730668574571609,-1.074480263516307,-1.126337796449661,-1.978948682546616,0,0,0,0,-.2129056987711513,-1.9862063
2012q3,.0983307422659102,0,-.0176336388096417,1.776254855930918,.024780641309917,-.0117549682036042,-.0708384863100946,0,.3855100125074387,-.2599800229072571,2.058050021529198,2.231450021266937,.0406330600380898,-.0122988298535347,0,0,.6964,1.3614,-1.9295,0,0,0,0,0,480000,0,0,0,5.183729872333775,-.3956007380431222,-.4763861284347818,2.009498094359174,-1.977265954017639,.6599025838077068,-1.840980182709392,.0034547286598532,0,0,0,0,.3639674782752991,-.7153173983097076,-1.097420915961266,.0383380129933357,0,0,0,0,-2.984639428833756,1.008997
2012q4,.145324401043663,0,-.0297864083900834,.6144344779871783,.0316508393734694,-.0115335341542959,-.0800086259841919,0,.0149099990958348,-.4629300013184547,.8033099994063377,.2803699821233749,.0215874199639075,-.0251263600657694,0,0,.2592,-.0013,-.0559,0,0,0,0,0,0,0,0,0,1.333383015085179,-1.996990472856758,.7923073433069385,-.6927530016890588,.2325090169906616,.0569625496864319,2.624702355479663,0,0,0,0,0,-.3373146057128906,-1.421852611005306,-1.240456342697144,-1.181308966130018,0,0,0,0,-.0012650894076767,-9.503943
2013q1,.804821852156277,0,-.039723342786494,-.3649665279726416,.0272802514955401,-.0036372792674229,-.0602609664201736,0,-.0003299999516457,-.1413599997758865,-.1637499928474426,-.3581299930810928,.0011347997933626,-.0026944698765874,0,0,.335,-.1677,.3393,0,-.0291203070864561,-.0054153851798313,0,-486.5,0,0,0,0,-5.080623381672223,3.132819520045589,-1.653397550493514,.10389051380937,.1672443896532059,-1.043287798762321,-3.260066198839927,0,0,0,0,0,-1.03894430398941,-.4795099161565304,-.6802933625876904,-.7999960221350193,0,0,0,0,-.6441195806240398,64.717581
2013q2,.10093297211356,0,-.0184536549299876,-2.673494736735026,.0524822920560837,.0004295762628317,.0971742495894432,0,.1527500040829182,-.2820100076496601,.9796399772167206,2.109829992055893,.0075112101621926,-.0016473601572216,0,0,.3405,.8747,-1.5218,0,0,0,0,0,0,0,0,0,5.247665188655247,-3.25067965847178,1.450574502244444,-.0339790678454314,.3202072381973267,-.0541880130767822,.9237026183704133,-.0121863799283154,0,0,0,0,.0131273493170738,-1.196686385199428,-.6626457720994949,-1.446368858218193,0,0,0,0,-.0725680716965751,1.246042999999999
2013q3,.371071337471681,0,-.0203799261181134,.5378163566495233,.0073203602805734,-.0532227070070803,-.0351921003311872,0,.0225500005763024,-.4021199718117714,.0343799889087677,-4.996920228004456,.0484999092295766,-.0676936425370513,0,0,.082,-1.8198,3.3682,0,0,0,0,0,0,0,0,0,.9241109331647097,-.556082473234208,-1.956219470245159,.7015483126607349,1.547165155410767,-1.385632663965225,.0452460223812348,0,0,0,0,0,-.3374118208885193,1.352660538628697,2.031415160745382,2.412835963070393,0,0,0,0,1.480246536756385,-3.8794351
2013q4,.266688768647002,0,-.0482818506706843,-.9150591011411437,.0187861518934369,-.0154251316562295,-.0124424966052175,0,.0192900002002716,-.7303500212728977,1.157549947500229,1.075629949569702,.0295168105512857,-.0259778704494238,0,0,.4205,.2567,-.6814,0,0,0,0,0,-60000,0,0,0,-1.104740237147038,-.565222111866729,.7579195649890689,.6314102496871622,-.6223844885826111,.0024733999744058,-3.067497743981148,-.0068081698037645,0,0,0,0,-1.039143450558186,-.7296629808843136,-1.155202273279428,-.2570666298270226,0,0,0,0,1.977848649005032,.855594
2014q1,.0193395637476977,0,.0008498432079245,-1.084418062761286,.0469256453216076,-.0028649549931288,.12155691254884,0,.0598099995404482,1.358320027589798,-.2745099663734436,.7955799549818039,-.0265556704252958,.0458597596734762,0,0,.2217,1.3807,-1.1442,0,.0019295980870758,.0009951874309087,0,0,0,0,0,0,-4.43029881214392,2.131920512817239,-.252500694652883,-.0892386857962968,.3162082433700562,1.535906463861465,-.239912161388438,0,0,0,0,0,.012827068567276,1.701364623382688,1.086548861116171,-1.166345939040184,0,0,0,0,-1.850862946773716,12.7144345
2014q2,.315622669191249,0,.0011076109953409,1.126621823470811,.0303204599767923,-.0315306456759572,-.0327758109197021,0,.0134899995755404,-.093519999878481,.8249799981713295,.1104599833488464,.023990519111976,-.0159666502731852,0,0,.253,.5406,-.1686,0,0,0,0,0,0,0,0,0,4.98759075176577,-1.811071131224668,.593433150796985,.3544191983906071,.8473361134529114,-1.066425580531359,.405110117208622,0,0,0,0,0,-1.041261620819569,-2.831464249640703,-3.432919688522816,-1.45780561491847,0,0,0,0,2.630698188185233,5.936809999999999
2014q3,.0411285740983747,0,.0461054126088735,-.3838085359904664,.0484582548961043,-.0144314304634463,-.0100293960422277,0,.0255599999800324,.1028499901294708,1.561030030250549,-.272330030798912,.042393809184432,-.0345300193876028,0,0,.1324,.7314000000000001,-.2031,0,0,0,0,0,0,0,0,0,.948770490162283,-2.380402737560025,1.504098293453616,-.5159070762367231,-1.137402892112732,-1.365204721689224,-.2709813205535262,0,0,0,0,0,.3665618896484375,-.0015551447868347,-.2574786879122257,.3659328632056713,0,0,0,0,1.794459226195155,-15.5504619
2014q4,.609725589407521,0,.0481651548363787,-1.469081819755088,.0452761491760612,.0055386029416695,.1071650106459856,0,.0161099992692471,-1.025139987468719,.7373000159859657,.6428299844264984,.0128175094723701,-.0404765829443932,0,0,.3065,-.5077999999999998,-.7778,0,.0011095329590519,0,0,0,0,0,0,0,-13.35195812794582,-.0183152856457299,4.399285725186577,-2.481341582842784,1.554973721504211,-2.556793749332428,1.353856877843685,0,0,0,0,0,-.689024493098259,-1.234143685549498,-.9957483224570751,-.0830438770353794,0,0,0,0,-1.496302227694556,-6.392007
2015q1,-.511306243868722,0,.0039059506032448,-.4255135060389565,.0030316971242428,-.0440492816269398,-.0190298911184072,0,.06511000127648,-2.571100067347288,.8113799691200256,-1.136329978704453,.035403611138463,-.1043589096516371,0,0,.1789,-2.0338,.1641,0,0,0,0,0,0,0,0,0,-11.8291401817991,3.877950563950266,2.233548937955918,-.8796492417471862,2.169222116470337,-2.790196537971497,-2.87705722008832,-.0026776519052523,0,0,0,0,1.481909886002541,2.104979822412133,3.614334374666214,1.64417078346014,0,0,0,0,2.691816482393564,0
2015q2,.502316999587608,0,-.0306485297125714,.4615628740901606,.0316175827756524,-.0208970950916409,-.1243819743394852,0,-.0782199981622398,-1.12901995331049,-.0547399967908859,-.8304700031876564,.0045571500086226,-.0461122109554708,0,0,.0653,-1.2046,.5768,0,0,0,0,0,0,0,0,0,9.153421398894899,-1.091149401805866,1.322421586654698,1.293119793682739,.1899598836898804,-.5666781663894653,-.0496008448819893,0,0,0,0,0,-.3373884931206703,-2.081490693613887,-2.010611653327942,-2.015202146023512,0,0,0,0,2.314905658212991,0
2015q3,-.293555718644251,0,.0101887576971197,-.3941866343591081,.0043121837079525,-.0046635619364679,-.0549035468138754,0,-.956079974770546,-.847900003194809,-.4895499749109149,-.4640400111675262,-.0234272198285908,-.0554422792047262,0,0,-.5969,-1.0877,.4661999999999999,0,0,0,0,0,0,0,0,0,-7.78613733517058,-1.059006770728987,1.603817175135344,-1.024730101089751,-.4682306349277496,-1.774517767131329,.1077498946348098,-.0031679438332121,0,0,0,0,-2.457709856331348,-.7470318507403135,-.5630302131175995,-.0623838119208813,0,0,0,0,-1.871162765954722,0
2015q4,.0631951687258726,0,.1181570038238,-.7186356185409497,.0256982231512666,.0035553779453039,.0940875671803951,0,.3815900012850761,1.473690056242049,-.2851600050926208,-.5496800243854523,.0041080005466938,.0596622601151466,0,0,.4054,1.1894,.7738,0,.0208084136874415,.0060987476302554,0,0,0,0,0,0,-7.175579147305543,.3828897146022909,2.280217194205897,-1.354667169799006,1.904291987419128,-2.111672461032867,3.214663804124878,0,0,0,0,0,-.7354027256369591,.3794616796076298,-.249357558786869,.8413405269384384,0,0,0,0,-2.652993748060709,0
2016q1,.150786033779863,0,-.0597177837328033,1.489672309090486,-.0153009933419526,-.0023942645639181,-.1011014897376299,0,-.2519200034439564,-2.033560037612915,-1.981220006942749,-.7706500189378858,-.0618501510471106,-.0500692399218678,0,0,.0124,-2.8626,.2195,0,0,0,0,0,0,0,0,0,-2.777455893635771,1.41305521859772,-.5758367482394389,-.5238098887091431,1.850646376609802,-.4819279313087463,-.757450090954642,0,0,0,0,0,-2.461713172495365,-2.693676659837365,-2.604024298489094,-1.498773097991943,0,0,0,0,2.447666355206615,0
2016q2,.50067598160801,0,-.0464320638325826,-.1809789054303625,.0151049052365124,-.0128008949104697,-.036877402162645,0,-.0341400001198053,-.8589400351047516,-.1490600109100342,-.1930800080299377,-.004003519192338,-.027842940762639,0,0,.1324,-.6733,-.0409,0,0,0,0,0,0,0,0,0,5.31788837356153,-.133445098632532,-1.824171195311346,.3298395370061138,-2.336910009384155,1.954657256603241,-1.896653873167696,.0409618508101254,0,0,0,0,-2.461910985410213,1.795365214347839,-.2601320445537567,.9670254699885845,0,0,0,0,-3.596888686939098,0
2016q3,-.637434800634695,0,-.003197115915015,3.509334980182088,.0230726813897491,.0090817173477262,.0386709021404386,0,-.7006099745631218,-.4289299845695496,.2582999989390373,-.9726999998092651,.0151157401232922,-.0451018000021577,0,0,-.3481,-.3659999999999999,.9277,0,0,0,0,0,0,0,0,0,2.50510497848201,-1.887538244690612,.2738079807321741,-.1096329088770078,-1.287260293960571,-.2329160124063492,1.062066865465503,0,0,0,0,0,-1.750238753855228,-2.535374343395233,-3.099331140518188,-2.831336498260498,0,0,0,0,1.691882026091468,0
2016q4,-.306946725847567,0,.0466417360173683,-1.516231468809182,.045194748789072,.0159662691876292,.0736730303615332,0,-.1100599989295006,1.351240009069443,.8206900209188461,1.05824002623558,.0094066401943564,.0308167417533696,0,0,.0289,1.9149,-.671,0,0,0,0,0,0,0,0,0,9.81536700851246,.4828396185743929,-.072909814466301,.4982655378404233,1.719865918159485,1.003740467131138,.5055131498414293,.0173119663118494,0,0,0,0,-1.406161770224571,-.0159284435212612,-1.042914003133774,-.8244527280330658,0,0,0,0,1.571398096237657,0
2017q1,0,0,-.0474192470244432,2.400628019840982,.0271473163738847,-.0272691389545798,-.0245485806372017,0,.0430100001394749,-2.203689992427826,-.4386699972674251,-.3535000085830688,-.007074810040649,-.0598839893937111,0,0,.186,-2.0107,.1054,0,0,0,0,0,0,0,0,0,-12.93381705704084,3.510223999424166,-1.553266926373745,-1.386249046985145,-.4812914729118347,-.6485819555819035,.7239440179346908,0,0,0,0,0,-2.12220786511898,-1.000494239851832,-1.771104574203491,-3.080169972032309,0,0,0,0,1.610527820429981,0
2017q2,0,0,.083062003267516,-1.443783907401341,.0250942027196288,-.0171509183710441,.0772799104452133,0,.290519985370338,.5417900085449219,.5719700008630753,.2452099919319153,.0162452100776136,.0164846903644502,0,0,.472,.8229,-.1699,0,0,0,0,0,0,0,0,0,3.387655602087723,-3.433528830808879,1.307322672436534,-.928422456915944,-.6859990954399109,.1376046389341354,.3157133338321816,0,0,0,0,0,.0203768536448479,1.24901376850903,.9586145728826523,1.509665973484516,0,0,0,0,-1.49363950753225,0
2017q3,0,0,.0521256017813151,-.7395251415835586,.0317924311384559,-.02300925552845,.003745436668396,0,-.0022700000554323,.5343000292778015,.1357399821281433,.2487300038337708,.0068394201807678,.0217526089400053,0,0,.3655,.7854,.1592,0,0,0,0,0,0,0,0,0,7.927317815163802,-2.954410067427593,-2.548510502958784,.052342237235786,.4209438264369965,.3750514015555382,.4733629399139879,0,0,0,0,0,-.3361210599541664,-.9895871859043837,-1.736869551241398,-3.650307595729828,0,0,0,0,2.034175566795198,0
2017q4,0,0,.0263402102889981,.9728060740383226,.0335118658840656,-.0293600605800748,.0166835971176624,0,-.0345900013344362,-.3076599994674325,.1642100065946579,-.0579999983310699,.0076187998056412,-.0116157201118767,0,0,.3174,-.1849,.2292,0,0,0,0,0,0,0,0,0,9.647277007605059,-4.220441395546867,-3.345166319900562,-.4239467655808243,-1.430369734764099,.5965909548103809,-.7622592163950266,0,0,0,0,0,1.098318971693516,-.883847288787365,-1.924763195216656,-3.052980795502663,0,0,0,0,1.540509618986942,0
2018q1,0,0,.0149636751120586,.8541483659450113,.03167690243572,.0006719769444317,.0337040992453694,0,-.0652099987491965,-.4404999911785126,.7674500122666359,1.101509988307953,.0163531897123903,-.0127523904666305,0,0,.2819,.4606,-.6890000000000001,0,.0545193135103554,.0051275208953281,0,0,0,0,0,0,-2.543447744261965,.5973947983721959,-1.426618347165169,.1807343398606505,-1.056365013122559,.435979999601841,.5834663835642213,0,0,0,0,0,-2.510523162782192,-1.781186606734991,-2.876203123480082,-3.651546340435743,0,0,0,0,-.5820771277857141,0
2018q2,0,0,.0568096941137163,.1919146877266811,.0176325421052752,-.0168820843100548,-.008788550272584,0,-.1734800077974796,.5687600076198578,.3695200048387051,.149490013718605,.0067585600772873,.0058685597032309,0,0,.1096,.7191000000000001,-.0015,0,0,0,0,0,0,0,0,0,5.77287140505276,-.414903358183655,-1.050244733927804,.3973722286337553,.3029050827026367,-.3442875146865845,.7043074612569221,0,0,0,0,0,-.3380798995494843,2.592583067715168,1.008124109357595,2.489498991519213,0,0,0,0,-1.207254118024697,0
2018q3,0,0,.0322535592476727,-1.627402160784163,.042574692517519,-.0059812740655616,-.009269988629967,0,.1616700044833124,-.3152900021523237,.3968200115486979,-.2020799964666367,.0137920501583721,-.0157054997980595,0,0,.4035,-.2677,.0199,0,0,0,0,0,0,0,0,0,3.896713647513159,-1.060923207015082,.460416661336127,.9760608659248127,-.3043733835220337,.6603255122900009,1.053342589269969,-.0052341377657026,0,0,0,0,.0289640724658966,.1408235747367144,.2345048226416111,.6575044132769108,0,0,0,0,3.074923415887991,0
2018q4,0,0,.1045700777409548,-2.109571437177161,.0060163440648466,-.016054320614785,.0629090704023838,0,.4165699891746044,.7109200246632099,-1.582940012216568,-.2763099865987897,-.0368658015504479,.0640297175850719,0,0,.7401,-.0422,.5288999999999999,0,.0025008028859773,0,0,0,0,0,0,0,-16.55661680921107,1.193706240447955,3.08147091934567,-1.364906584535325,-.2040502279996872,-2.32159224152565,.4406444713785644,0,0,0,0,0,-1.436016574501991,-1.558657852932811,-2.779399216175079,-3.848597481846809,0,0,0,0,-.607341408459051,0
2019q1,0,0,.0082503633591206,.5992382698398842,.0128998849540949,-.0014249822124839,-.0874276217073202,0,.0387500002980232,-2.58882999420166,1.110660023987293,-1.002150028944016,.0475564897060394,-.1049258001148701,0,0,.4555,-2.1932,.5028,0,0,0,0,0,0,0,0,0,5.936965965293068,1.615468831241033,-3.666690153430663,.3662481669634438,.7256392240524292,.6192527860403061,-1.117059183529704,.0039167022142942,0,0,0,0,-.8850110918283463,-.1290606521070004,-.4146737717092037,-1.504171457141638,0,0,0,0,5.259275303435587,0
2019q2,0,0,-.0599366592531959,.3490557708247391,.004202364012599,-.0163446315564215,-.0100310482084751,0,.5522700250148773,-3.117809951305389,-.5380999892950058,.2627200037240982,-.0309218009933829,-.0836344920098782,0,0,.6388,-3.0835,-1.1231,0,0,0,0,0,0,0,0,0,-2.65512857854166,-.6939602515777524,-.407474006224079,-.6864193556274083,.601689875125885,-.6843219175934792,-.183136689566491,0,0,0,0,0,-.0346572995185852,-.0124865174293518,.138718843460083,.493905384093523,0,0,0,0,2.106481006887657,0
2019q3,0,0,.0795531046428291,-.8057116078720972,0,0,.1024574562907219,0,1.123820006847382,.890250027179718,-.306039996445179,-.2255499660968781,.0090240598656237,.0699099786579609,0,0,.6849,.5277000000000001,-.1318,0,0,0,0,0,0,0,0,0,5.14842337156003,-2.997294948285147,-2.95632926164981,.5609249149656861,.2789256572723389,.2364949434995651,0,0,0,0,0,0,-2.674318924546242,-1.734107136726379,.1970935724675655,-.9791182838380337,0,0,0,0,4.511350815970037,0
2019q4,0,0,.0812772788608778,1.741899930373588,0,0,.0230963728390634,0,-.2917099939659238,-.1852900087833405,.8968200087547302,-.3259800057858229,.0347353694960475,-.0268463604152203,0,0,.1749,.295,.5004999999999999,0,0,0,0,0,0,0,0,0,4.273260915552189,-.9599758023229149,2.762490099971314,.6470585499544252,.4957643151283264,1.544678553938866,0,0,0,0,0,0,-1.413977071642876,-.8720374237746,-.7116439342498779,1.157194942235947,0,0,0,0,3.081874490761277,0
2020q1,0,0,-.3466202198025136,-1.756312277571901,0,0,.0432641400257125,0,-3.671860083937645,.5706800222396851,.2287399955093861,-.5173899829387665,-.0370070110075176,-.1180424683261663,0,0,-6.524500000000001,-3.0075,2.4791,0,0,0,0,0,0,0,0,0,-25.8117419779383,.5719754458370777,5.187232407031821,-1.242843573998592,.4337395429611206,-7.100580801547039,0,-.0052631578947368,0,0,0,0,.426593542098999,.4577609896659851,.3631284236907959,.195741593837738,0,0,0,0,-1.293379199815005,0
2020q2,0,0,.0746657342414956,-.9451575069717933,0,0,-.0454751908837352,0,-.4452399965375662,-.1044899821281433,.6561200320720673,-.1973200142383575,.0158440917730331,-.0322660594247282,0,0,-.0522,.1479,.1532,0,0,0,0,0,0,0,0,0,2.64916423575087,3.947019392616635,-11.14221341577211,1.764463980180121,.2888052463531494,.7726645469665527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.382198436897294,0
2020q3,0,0,.0511936974324271,-1.614119023805444,0,0,-.0483493935316801,0,.0113900005817413,-.4416800066828728,.8235500194132328,-.1817999966442585,.0257887309417129,-.0308175589889288,0,0,.3710000000000001,-.1192,.2489,0,0,0,0,0,0,0,0,0,-14.5707574286833,.238286920626116,-1.523922566171463,-1.326036602618795,-.4147475361824036,1.23358740657568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.430451443126259,0
2020q4,0,0,.0497109884320582,1.509195967232581,0,0,.0102755976840854,0,-.0819399987813085,-.0992099979775958,-.002530001103878,.9691599756479263,-.0080680400133133,.0072145001031458,0,0,.2819,.2349,-.4127,0,0,0,0,0,0,0,0,0,5.12032070458196,-2.010127321338587,-2.961709095351373,-.476649634292301,.9558486938476563,.6714051216840744,0,-.0460548162149736,0,0,0,0,0,0,0,0,0,0,0,0,2.891983901407541,0
2021q1,0,0,.0203215587615501,-1.024204462008498,0,0,-.0592960356734693,0,-.0414000004529953,-.3339399844408035,.0709900259971619,-.4147199839353561,.0083423610776663,-.0146916396915913,0,0,.1133,-.3872,.6924,0,0,0,0,0,0,0,0,0,7.76719522909927,-.85043780694724,-.8436177759056249,.0575965534335604,-1.297869801521301,.4383690357208252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0336101453433986,0
2021q2,0,0,-.0382641085499004,-.8789248746277342,0,0,.0543212834745646,0,.3225200101733208,.1815900057554245,-.1294299922883511,1.632700003683567,-.0170417699264362,.0350501500070095,0,0,.4599,.9012,-1.1252,0,0,0,0,0,0,0,0,0,15.06551715270737,-4.703397714686341,-.0854523760957375,1.785083466875134,-3.055912017822266,2.387418031692505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.0732755315730034,0
2021q3,0,0,-.0618695112179634,2.488553970443538,0,0,.0295959059149027,0,.0210899999365211,-.193999994546175,1.179399996995926,-.2049599885940552,.0343012493103743,-.0320891095325351,0,0,.2577,.38,-.3252,0,0,0,0,0,0,0,0,0,7.894759630042877,-3.216664863259831,-2.246127605802859,.8045683700481702,.7930669784545898,-.4353756606578827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.655009444180958,0
2021q4,0,0,.0187266811710392,1.036734233790897,0,0,-.0202753294724971,0,-.0395499989390373,.1812699995934963,2.168880045413971,-.1097200065851212,.07146549038589,-.0302866492420435,0,0,.361,1.2009,.2409,0,0,0,0,0,0,0,0,0,.1197614401930602,-1.799436456476717,.291356023289609,-.2285396063272586,.2878376245498657,3.686865776777267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86858929504861,0
2022q1,0,0,.0843551377149759,1.485951830543318,0,0,.1556409373879433,0,-.4975000023841858,2.972889982163906,-.5853500068187714,.287009984254837,-.0124869905412197,.1022160798311234,0,0,-.042,2.9716,1.1083,0,0,0,0,0,0,0,0,0,16.90846349698875,-.8800296403618302,-2.636819382856305,1.924626226646993,-2.228878736495972,4.140656292438507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.700778895660028,0
2022q2,0,0,.0423947306622067,.9671336496546856,0,0,-.2404422983527184,0,1.611070036888123,1.885980010032654,-.176460012793541,-.6473399847745895,.0583976786583662,.1451032035984099,0,0,.7675,.1521,.8958999999999999,0,0,0,0,0,0,0,0,0,4.48438656192517,-3.458540636101576,-2.810342228175885,.9419821396349217,-.7975009083747864,.4098600149154663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00065311335163,0
2022q3,0,0,.1107569758879197,.1165410517532668,0,0,.0440749526023865,0,-.7838300317525864,3.515879929065704,-1.718560039997101,-.918059978634119,-.0349200814089272,.1201142407953739,0,0,-.212,2.6453,2.1462,0,0,0,0,0,0,0,0,0,-3.911028357442121,-3.38761267384691,1.555292481266811,-2.846508018958913,-2.166648626327515,.382225327193737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9403936745896591,0
2022q4,0,0,.0028922740915684,-3.142070812417831,0,0,.0168392481282353,0,-.0581100005656481,.4497201442718506,-.9593499600887299,-.2985000014305115,-.0208029099740088,.0317262709140778,0,0,-.1529,.0882999999999998,.6920999999999999,0,0,0,0,0,0,0,0,0,-1.460164945917597,-3.635157280899996,-1.659660423343364,.2413128682938533,.2301222234964371,-2.260379180312157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1459922417557369,0
2023q1,0,0,-.0511391379280981,1.440013572060326,0,0,-.1588007509708405,0,.4208000302314758,-2.098090082406998,.2363899946212769,.8022599816322327,.016448090551421,-.0339007906150073,0,0,.7327,-1.4939,-.6389,0,0,0,0,0,0,0,0,0,-4.674932990524098,1.600119494513622,.355605193625544,-.4802961547788871,-.1231934130191803,1.600370496511459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.944931412047118,0
2023q2,0,0,.1511003022813563,-.9093152249021688,0,0,.0243486016988754,0,-.0880199819803238,3.058910101652145,.3652999880723655,-.2475199997425079,.0007058102637529,.0699520208872855,0,0,-.0315,3.0407,.7087,0,0,0,0,0,0,0,0,0,1.987629778779529,-1.799932023329425,-.8419923504156132,.0932113254285481,-1.07859194278717,-1.980118462815881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.739037366088816,0
2023q3,0,0,.0977412302550181,-.5731569633862147,0,0,-.0028778687119484,0,-.1134700037073344,1.640759989619255,.6208699941635132,-.4068000167608261,.0226362501271069,.0323404897935688,0,0,.0421,2.0201,.8815,0,0,0,0,0,0,0,0,0,7.53739165137611,-2.015121275084638,-3.193221134507394,0,-.025524478405714,1.390656813979149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356358401930544,0
2023q4,0,0,-.0154238261227453,1.402157235005064,0,0,-.1729461699724197,0,-.0917100012302399,-3.281019955873489,-.5467300042510033,-.2052800059318542,.0075679603032768,-.0728348633274436,0,0,.4767,-3.3101,-.2916,0,0,0,0,0,0,0,0,0,-9.238081661463111,1.445164672019262,.5241721493120519,0,-1.513593316078186,-1.321681082248688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.724144618026993,0
2024q1,0,0,0,-.5894815401286433,0,0,-.0987056195735931,0,.0364999994635582,-.3923600316047668,-.0753600001335144,.7637399956583977,-.0039618997834623,.0040969699621201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1119946722813219,2.403930923820599,-.2447410172149689,0,0,.82640340924263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1879749249667093,0
2024q2,0,0,0,-.137103731332925,0,0,-.0504626557230949,0,.003800000064075,.0522099733352661,.2159100025892258,-.1709999963641167,.0103371401783079,-.0018726894631982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5019554644823074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.223209257150345,0
2024q3,0,0,0,-.226690829886373,0,0,-.0548371188342571,0,-1.763640057295561,-.6749099940061569,.3711900040507317,.551930021494627,-.0268763210624456,-.0909862667031121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4691890191897756,0
2024q4,0,0,0,-1.264138475971788,0,0,.0418588444590569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2092016814896889,0
2025q1,0,0,0,.032443283281791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025q2,0,0,0,-2.18145470423686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0101159391729892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025q3,0,0,0,.3114063290680462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
